"index","actual","aic_fit","bic_fit","aic","bic","r_aic","r_bic","aic_ma","bic_ma"
1,42.740002,43.9421519140398,43.4185862963746,NA,NA,NA,NA,4,0
2,42.049999,42.2119911154953,42.7902725087431,NA,NA,NA,NA,4,0
3,42.59,41.8153844152241,42.1079356591054,NA,NA,NA,NA,4,0
4,42.150002,42.4177229137513,42.6420668552315,NA,NA,NA,NA,4,0
5,42.029999,42.1236573749373,42.2069015669172,NA,NA,NA,NA,4,0
6,42.32,41.9190939611901,42.0882322844515,NA,NA,NA,NA,4,0
7,42.029999,42.1763567883045,42.3750664859479,NA,NA,NA,NA,4,0
8,41.84,42.1303113016412,42.0882447165646,NA,NA,NA,NA,4,0
9,41.810001,41.7434952358153,41.9003374581076,NA,NA,NA,NA,4,0
10,41.709999,41.8008986011355,41.8706761177315,NA,NA,NA,NA,4,0
11,41.73,41.7455439430431,41.7717754667089,NA,NA,NA,NA,4,0
12,41.73,41.7635977231918,41.7915627308402,NA,NA,NA,NA,4,0
13,41.540001,41.7229956425533,41.7915653955391,NA,NA,NA,NA,4,0
14,41.779999,41.5986156879929,41.6036511036305,NA,NA,NA,NA,4,0
15,41.759998,41.7753565720107,41.8410242899079,NA,NA,NA,NA,4,0
16,41.669998,41.826519836207,41.8212398819051,NA,NA,NA,NA,4,0
17,41.599998,41.7067115127459,41.7322268808267,NA,NA,NA,NA,4,0
18,41.970001,41.6043909928612,41.662996814314,NA,NA,NA,NA,4,0
19,42.049999,42.0299139980725,42.0289469445091,NA,NA,NA,NA,4,0
20,41.93,42.1110609061589,42.108061202904,NA,NA,NA,NA,4,0
21,42.130001,41.9798965729104,41.9893740197605,NA,NA,NA,NA,4,0
22,42.560001,42.1084275538703,42.1871842553588,NA,NA,NA,NA,4,0
23,42.540001,42.6558040863287,42.6124668168262,NA,NA,NA,NA,4,0
24,42.439999,42.5946588182612,42.5926752039688,NA,NA,NA,NA,4,0
25,42.119999,42.4622292850932,42.4937661418507,NA,NA,NA,NA,4,0
26,42.23,42.1178894643625,42.1772743843977,NA,NA,NA,NA,4,0
27,42.400002,42.325424359667,42.2860766032193,NA,NA,NA,NA,4,0
28,42.119999,42.4411921052175,42.4542148433024,NA,NA,NA,NA,4,0
29,42.049999,42.235658485295,42.1772774526755,NA,NA,NA,NA,4,0
30,42.029999,42.0236631515896,42.1080499630558,NA,NA,NA,NA,4,0
31,41.689999,42.1184962002066,42.0882723694678,NA,NA,NA,NA,4,0
32,42.459999,41.7595828959356,41.7520009880363,NA,NA,NA,NA,4,0
33,42.880001,42.5059216505319,42.5135692547439,NA,NA,NA,NA,4,0
34,42.27,42.949053731615,42.9289532813334,NA,NA,NA,NA,4,0
