"index","actual","aic_fit","bic_fit","aic","bic","r_aic","r_bic","aic_ma","bic_ma"
78,244.300003,244.524173235993,244.149701747275,NA,NA,NA,NA,4,0
79,235.740005,243.853413196923,244.177248883964,NA,NA,NA,NA,4,0
80,234.289993,236.332960284018,236.367552663467,NA,NA,NA,NA,4,0
81,231.410004,233.428799202845,233.746559373868,NA,NA,NA,NA,4,0
82,232.199997,231.282199237133,231.163214470039,NA,NA,NA,NA,4,0
83,232.669998,231.93788092994,231.625507898458,NA,NA,NA,NA,4,0
84,233.679993,232.367863637106,232.352359699169,NA,NA,NA,NA,4,0
85,237.25,233.654137931069,233.409309381811,NA,NA,NA,NA,4,0
86,239.580002,236.776109415456,236.874311733217,NA,NA,NA,NA,4,0
87,236.949997,239.807004955266,239.536600289534,NA,NA,NA,NA,4,0
88,233.899994,237.132448515629,237.331581387696,NA,NA,NA,NA,4,0
89,229.320007,233.819001941367,234.002846428228,NA,NA,NA,NA,4,0
90,230.669998,229.077813887383,229.364535091039,NA,NA,NA,NA,4,0
91,230.410004,230.236131778203,230.045830940429,NA,NA,NA,NA,4,0
92,240.949997,230.302818910807,230.208286523834,NA,NA,NA,NA,4,0
93,239.979996,240.358662540115,239.931660689883,NA,NA,NA,NA,4,0
94,239.619995,240.686063406908,240.632884854166,NA,NA,NA,NA,4,0
95,237.729996,239.836585118283,239.812392834679,NA,NA,NA,NA,4,0
96,241.550003,237.161325627183,237.921210315203,NA,NA,NA,NA,4,0
97,242.720001,241.63273702101,241.126192404338,NA,NA,NA,NA,4,0
98,246.270004,242.564411844602,242.809381283775,NA,NA,NA,NA,4,0
99,249.460007,246.626058620491,246.131473652637,NA,NA,NA,NA,4,0
100,250.539993,249.000789556594,249.507101751932,NA,NA,NA,NA,4,0
101,249.440002,251.298528583083,250.806022474532,NA,NA,NA,NA,4,0
102,250.380005,249.100938022142,249.763276192869,NA,NA,NA,NA,4,0
103,251.759995,250.634121640208,250.341687257721,NA,NA,NA,NA,4,0
104,251.729996,251.320649645606,251.724327197763,NA,NA,NA,NA,4,0
105,251.190002,252.326351710464,251.839181182436,NA,NA,NA,NA,4,0
106,247.350006,250.729942650634,251.252835784126,NA,NA,NA,NA,4,0
107,249.330002,247.86135970697,247.587642675863,NA,NA,NA,NA,4,0
108,248.059998,248.378775571801,248.83717975164,NA,NA,NA,NA,4,0
109,252.710007,248.565575972216,248.079236879753,NA,NA,NA,NA,4,0
110,251.059998,251.976510831563,252.153109022322,NA,NA,NA,NA,4,0
111,252.889999,251.632017392919,251.353845710876,NA,NA,NA,NA,4,0
112,252.009995,252.410479062298,252.647565716377,NA,NA,NA,NA,4,0
113,250.899994,252.101322254512,252.105191551617,NA,NA,NA,NA,4,0
114,250.240005,250.844504857438,250.877363253622,NA,NA,NA,NA,4,0
115,250.179993,249.987378641038,250.101402299406,NA,NA,NA,NA,4,0
116,248.380005,250.042111182783,249.9786670469,NA,NA,NA,NA,4,0
117,248.160004,248.333439703735,248.339524335848,NA,NA,NA,NA,4,0
118,247.720001,247.871854279371,247.882990667244,NA,NA,NA,NA,4,0
119,246.779999,247.496923167611,247.512470754231,NA,NA,NA,NA,4,0
120,248.220001,246.719372965133,246.614501428294,NA,NA,NA,NA,4,0
121,243.940002,247.773951233657,247.836256044144,NA,NA,NA,NA,4,0
122,242.139999,244.238128704237,244.148966159118,NA,NA,NA,NA,4,0
123,233,241.632195051596,241.8271339681,NA,NA,NA,NA,4,0
124,231.070007,233.140245410612,233.270902896368,NA,NA,NA,NA,4,0
125,231.899994,230.199611059347,230.257659943719,NA,NA,NA,NA,4,0
126,228.410004,231.228329933009,231.112281622092,NA,NA,NA,NA,4,0
127,225.479996,228.766226856116,228.239675620691,NA,NA,NA,NA,4,0
128,229.330002,224.801767143647,225.105842923492,NA,NA,NA,NA,4,0
129,228.449997,228.579291399181,228.405672968799,NA,NA,NA,NA,4,0
130,231.220001,228.572321025882,228.354838837767,NA,NA,NA,NA,4,0
131,229.720001,230.930941211179,230.742131613103,NA,NA,NA,NA,4,0
132,228.960007,229.556434757775,229.806620469479,NA,NA,NA,NA,4,0
133,229.259995,229.002054167228,228.812937057118,NA,NA,NA,NA,4,0
134,227.660004,228.672529026464,229.012066545536,NA,NA,NA,NA,4,0
135,228.639999,227.989030314369,227.623228489588,NA,NA,NA,NA,4,0
136,227.880005,228.011585734625,228.302388035376,NA,NA,NA,NA,4,0
137,228.889999,228.113205108366,227.812854166542,NA,NA,NA,NA,4,0
138,227.740005,228.447730101639,228.629010599856,NA,NA,NA,NA,4,0
139,225.75,227.936571755172,227.749898333005,NA,NA,NA,NA,4,0
140,223.320007,225.523299506578,225.725542720592,NA,NA,NA,NA,4,0
141,226.259995,223.256566399879,223.227316571965,NA,NA,NA,NA,4,0
142,215.589996,225.614241254291,225.66706645241,NA,NA,NA,NA,4,0
143,214.089996,216.568774770902,216.380564932107,NA,NA,NA,NA,4,0
144,218.059998,212.970233098405,213.371832121402,NA,NA,NA,NA,4,0
145,216.860001,217.285034855992,217.178358864513,NA,NA,NA,NA,4,0
146,223.220001,217.565047609853,216.857253561827,NA,NA,NA,NA,4,0
147,226.630005,222.32434737576,222.510504607706,NA,NA,NA,NA,4,0
148,226.199997,226.891623731825,226.64765011419,NA,NA,NA,NA,4,0
149,225.809998,226.565303985204,226.563328067309,NA,NA,NA,NA,4,0
150,223.800003,225.632585554936,225.955946868253,NA,NA,NA,NA,4,0
151,224.850006,223.865404637933,223.982665788606,NA,NA,NA,NA,4,0
152,225.119995,224.632290768609,224.633387461996,NA,NA,NA,NA,4,0
153,226.309998,225.163950198069,225.092561850201,NA,NA,NA,NA,4,0
154,226.589996,226.310026791749,226.210830064766,NA,NA,NA,NA,4,0
155,226.869995,226.560518478373,226.629084996596,NA,NA,NA,NA,4,0
156,225.029999,226.927058711982,226.880194187848,NA,NA,NA,NA,4,0
157,223.759995,225.060288076576,225.19404143741,NA,NA,NA,NA,4,0
158,224.880005,223.714662683827,223.725520660717,NA,NA,NA,NA,4,0
159,224.759995,224.543867055988,224.622539669195,NA,NA,NA,NA,4,0
160,222.820007,224.961645263764,224.739051517507,NA,NA,NA,NA,4,0
161,225.119995,222.818942997701,222.917890537651,NA,NA,NA,NA,4,0
162,225.600006,224.743888769578,224.755835702771,NA,NA,NA,NA,4,0
163,213.720001,225.68320739527,225.608743086512,NA,NA,NA,NA,4,0
164,215.160004,214.637745168359,214.667053439211,NA,NA,NA,NA,4,0
165,215.389999,213.638508001997,214.206227661345,NA,NA,NA,NA,4,0
166,216.020004,215.398652263874,215.032863845337,NA,NA,NA,NA,4,0
167,219.639999,216.256123812177,215.753185689403,NA,NA,NA,NA,4,0
168,223.830002,219.050931425462,219.241526107133,NA,NA,NA,NA,4,0
169,222.470001,223.979825669011,223.658381943926,NA,NA,NA,NA,4,0
170,223.529999,222.80622803903,222.91489158834,NA,NA,NA,NA,4,0
171,218.419998,223.403630624574,223.510963293564,NA,NA,NA,NA,4,0
172,211.259995,218.629859954506,218.929011995888,NA,NA,NA,NA,4,0
173,215.009995,211.49731521826,211.511662193391,NA,NA,NA,NA,4,0
174,213.309998,213.724380505997,214.064450715218,NA,NA,NA,NA,4,0
175,213.990005,214.03558520977,213.354724462669,NA,NA,NA,NA,4,0
176,214.529999,213.669724129353,213.724864871675,NA,NA,NA,NA,4,0
177,215.779999,214.383882418933,214.400538671144,NA,NA,NA,NA,4,0
178,218.759995,215.73006153272,215.648984594118,NA,NA,NA,NA,4,0
179,222.440002,218.647540211452,218.580182913837,NA,NA,NA,NA,4,0
180,221.910004,222.475289096868,222.377833880603,NA,NA,NA,NA,4,0
181,224.199997,222.324648154961,222.318154084685,NA,NA,NA,NA,4,0
182,226.509995,224.004169255421,224.179934111504,NA,NA,NA,NA,4,0
183,223.229996,226.568552611358,226.595614557768,NA,NA,NA,NA,4,0
184,221.809998,223.859004684146,223.798406109888,NA,NA,NA,NA,4,0
185,226.130005,221.534709253483,221.870382352165,NA,NA,NA,NA,4,0
186,225.100006,225.733823100986,225.698095743291,NA,NA,NA,NA,4,0
187,222.490005,225.719814534487,225.443683879918,NA,NA,NA,NA,4,0
188,219.770004,222.633897689107,222.751025022796,NA,NA,NA,NA,4,0
189,217.190002,219.500331640839,219.840111575026,NA,NA,NA,NA,4,0
190,220.440002,217.221147911727,217.134474723415,NA,NA,NA,NA,4,0
191,220.279999,219.905614149434,219.871499763591,NA,NA,NA,NA,4,0
192,223.220001,220.657971614538,220.342925497653,NA,NA,NA,NA,4,0
193,224.410004,222.974688330058,222.979121289932,NA,NA,NA,NA,4,0
194,221.899994,224.494561919416,224.507400226343,NA,NA,NA,NA,4,0
195,227.279999,222.269544825677,222.265200531784,NA,NA,NA,NA,4,0
196,228.039993,226.576693185873,226.777322161671,NA,NA,NA,NA,4,0
197,226.690002,228.577500956234,228.325504328369,NA,NA,NA,NA,4,0
198,225.279999,227.001478706705,227.018126192347,NA,NA,NA,NA,4,0
199,225.839996,225.060699155135,225.422746297095,NA,NA,NA,NA,4,0
200,226.949997,225.795980057295,225.730537759813,NA,NA,NA,NA,4,0
201,227.389999,226.916580006961,226.87625437385,NA,NA,NA,NA,4,0
202,230.399994,227.579975656344,227.436560641801,NA,NA,NA,NA,4,0
203,228.600006,230.139680454321,230.234856684741,NA,NA,NA,NA,4,0
204,229.259995,229.084581202517,228.98483355792,NA,NA,NA,NA,4,0
205,223.309998,229.020196572859,229.205022000159,NA,NA,NA,NA,4,0
206,222.869995,223.710133819814,223.823795138581,NA,NA,NA,NA,4,0
207,222.300003,222.398912700095,222.509646726975,NA,NA,NA,NA,4,0
208,220.179993,222.113704193144,222.11116451826,NA,NA,NA,NA,4,0
209,218.179993,220.468086969703,220.157142153197,NA,NA,NA,NA,4,0
210,221.580002,217.809778554301,218.060197292144,NA,NA,NA,NA,4,0
211,222.25,221.212285786766,221.0073950859,NA,NA,NA,NA,4,0
212,221.479996,222.35350582274,222.246817262077,NA,NA,NA,NA,4,0
213,223.610001,221.742602355922,221.572741170944,NA,NA,NA,NA,4,0
214,225.330002,223.052274367344,223.387742305845,NA,NA,NA,NA,4,0
215,227,225.607477719323,225.30484872663,NA,NA,NA,NA,4,0
216,226.270004,226.929444901411,227.03171150558,NA,NA,NA,NA,4,0
217,223.990005,226.583783764958,226.520061575306,NA,NA,NA,NA,4,0
218,229.789993,223.932045448433,224.2142350725,NA,NA,NA,NA,4,0
219,232.919998,229.296236275814,229.211096549343,NA,NA,NA,NA,4,0
220,232.050003,233.215089550027,233.021679019125,NA,NA,NA,NA,4,0
221,231.009995,232.677918965098,232.500030977005,NA,NA,NA,NA,4,0
222,225.5,230.693842282025,231.232385038952,NA,NA,NA,NA,4,0
223,224.149994,225.95282544689,225.944750609929,NA,NA,NA,NA,4,0
224,227.360001,223.601134287555,223.885888396573,NA,NA,NA,NA,4,0
225,227.589996,227.104354005971,226.830349918164,NA,NA,NA,NA,4,0
226,225.610001,227.862831244211,227.629842955957,NA,NA,NA,NA,4,0
227,221.419998,225.786988052107,225.775412835444,NA,NA,NA,NA,4,0
228,222.149994,221.24047388573,221.59291257262,NA,NA,NA,NA,4,0
229,220.789993,221.75557406725,221.706507140449,NA,NA,NA,NA,4,0
230,223.580002,220.799092070859,220.728245798998,NA,NA,NA,NA,4,0
231,222.740005,223.401757335568,223.144542353803,NA,NA,NA,NA,4,0
232,222.990005,222.749737279176,222.857379650329,NA,NA,NA,NA,4,0
233,222.470001,223.077804794395,222.9032513244,NA,NA,NA,NA,4,0
234,220.350006,222.167211515047,222.474406534371,NA,NA,NA,NA,4,0
235,219.960007,220.686116451253,220.439358299718,NA,NA,NA,NA,4,0
236,222.419998,219.466270419805,219.785456322829,NA,NA,NA,NA,4,0
237,223.740005,222.405521633622,222.080397602365,NA,NA,NA,NA,4,0
238,225.880005,223.678635602616,223.710310523111,NA,NA,NA,NA,4,0
239,217.779999,226.049928673071,225.818947684556,NA,NA,NA,NA,4,0
240,218.830002,218.221963000938,218.598184258391,NA,NA,NA,NA,4,0
241,215.839996,218.172188525088,218.269042963685,NA,NA,NA,NA,4,0
242,217.210007,215.742612506848,215.906393259237,NA,NA,NA,NA,4,0
243,221.059998,217.340186121209,216.779011827492,NA,NA,NA,NA,4,0
244,225.949997,220.338249044933,220.668687019738,NA,NA,NA,NA,4,0
245,226.559998,226.477780797826,225.76206198919,NA,NA,NA,NA,4,0
246,226.850006,226.515003512092,226.930052705597,NA,NA,NA,NA,4,0
247,225.220001,227.285138448333,227.077609529906,NA,NA,NA,NA,4,0
248,227.529999,224.894734463951,225.510504504123,NA,NA,NA,NA,4,0
249,228.910004,227.741227027481,227.336887148381,NA,NA,NA,NA,4,0
250,229.789993,228.653291055689,228.972545818684,NA,NA,NA,NA,4,0
251,231.289993,230.392541177989,229.90691504922,NA,NA,NA,NA,4,0
252,231.029999,230.808811401643,231.337150651007,NA,NA,NA,NA,4,0
253,230.259995,231.655298728005,231.248391163445,NA,NA,NA,NA,4,0
254,229.940002,229.922315191981,230.410800538116,NA,NA,NA,NA,4,0
255,234.759995,230.260201403116,229.967318842676,NA,NA,NA,NA,4,0
256,235.470001,234.092790017566,234.370447669842,NA,NA,NA,NA,4,0
257,237.190002,236.268686640695,235.74331893747,NA,NA,NA,NA,4,0
258,240.649994,236.899160078201,237.264442069276,NA,NA,NA,NA,4,0
259,241.619995,240.754778478023,240.616582687136,NA,NA,NA,NA,4,0
260,240.309998,241.78506176571,241.914244841627,NA,NA,NA,NA,4,0
261,246.059998,240.732658025348,240.674078158086,NA,NA,NA,NA,4,0
262,246.020004,245.343589683013,245.670375718194,NA,NA,NA,NA,4,0
263,242.800003,246.832089137063,246.467490227074,NA,NA,NA,NA,4,0
264,242.600006,242.995117562243,243.267722165488,NA,NA,NA,NA,4,0
265,242.399994,242.238164329629,242.511083018245,NA,NA,NA,NA,4,0
266,239.800003,242.381138090264,242.352574243329,NA,NA,NA,NA,4,0
267,238.529999,240.077621209861,239.936919559265,NA,NA,NA,NA,4,0
268,242.410004,238.185427525862,238.386269274507,NA,NA,NA,NA,4,0
269,236.089996,241.996681003591,241.866688187778,NA,NA,NA,NA,4,0
270,242.029999,236.801146609143,236.685067473752,NA,NA,NA,NA,4,0
271,239.990005,241.016650771157,241.126814638827,NA,NA,NA,NA,4,0
272,244.729996,240.317877550302,240.307207664475,NA,NA,NA,NA,4,0
273,242.130005,244.605509450782,244.238481334745,NA,NA,NA,NA,4,0
274,244.839996,242.131578544787,242.565009838959,NA,NA,NA,NA,4,0
275,241.710007,244.881019234212,244.519751478683,NA,NA,NA,NA,4,0
276,241.720001,241.501144186021,242.059662967282,NA,NA,NA,NA,4,0
277,241.710007,241.996126312385,241.511882243312,NA,NA,NA,NA,4,0
278,240.889999,240.950293912462,241.573229126916,NA,NA,NA,NA,4,0
279,242.479996,241.543565643169,240.834106267507,NA,NA,NA,NA,4,0
280,244.259995,241.567539810163,242.187203839144,NA,NA,NA,NA,4,0
281,246.880005,244.756109796261,244.096109728503,NA,NA,NA,NA,4,0
282,244.399994,246.28589752166,246.733218853686,NA,NA,NA,NA,4,0
283,243.490005,245.200884573589,244.754743951613,NA,NA,NA,NA,4,0
284,239.809998,242.74482771367,243.42423999337,NA,NA,NA,NA,4,0
285,241.25,240.234847830955,239.926835574111,NA,NA,NA,NA,4,0
286,240.789993,240.402595797736,240.745680401807,NA,NA,NA,NA,4,0
287,240.149994,241.131356112634,240.672990953852,NA,NA,NA,NA,4,0
288,240.270004,239.822148153513,240.018038187388,NA,NA,NA,NA,4,0
289,237.240005,240.199133376916,240.058514134377,NA,NA,NA,NA,4,0
290,237.610001,237.130098614088,237.315507397532,NA,NA,NA,NA,4,0
291,239.369995,237.343191989103,237.220930345765,NA,NA,NA,NA,4,0
292,238.020004,238.914999166878,239.013316616243,NA,NA,NA,NA,4,0
293,238.130005,238.424175898002,238.062043850017,NA,NA,NA,NA,4,0
294,238.020004,237.600624544599,237.923468317799,NA,NA,NA,NA,4,0
295,236.429993,238.039983382508,237.875237911399,NA,NA,NA,NA,4,0
296,235.949997,236.282451199231,236.403455880636,NA,NA,NA,NA,4,0
297,235.110001,235.820690218839,235.736851808886,NA,NA,NA,NA,4,0
298,239.410004,234.825235795455,234.953248374379,NA,NA,NA,NA,4,0
299,241.360001,239.090773115935,238.839534662633,NA,NA,NA,NA,4,0
300,247.639999,241.369916950332,241.325658590795,NA,NA,NA,NA,4,0
301,248.949997,247.533017044118,247.282865374623,NA,NA,NA,NA,4,0
302,250.649994,249.118853336094,249.3087906251,NA,NA,NA,NA,4,0
303,248.330002,250.907922710656,250.804069403617,NA,NA,NA,NA,4,0
304,245.949997,248.255553210976,248.757364240696,NA,NA,NA,NA,4,0
305,248.559998,246.194798243955,246.078955463486,NA,NA,NA,NA,4,0
306,250.350006,247.779346046243,248.143789268821,NA,NA,NA,NA,4,0
307,250.130005,250.794073590198,250.25064873542,NA,NA,NA,NA,4,0
308,257.679993,250.018514655269,250.239493061574,NA,NA,NA,NA,4,0
309,255.559998,257.252799775719,257.079678589245,NA,NA,NA,NA,4,0
310,255.479996,256.127527749804,256.205012097148,NA,NA,NA,NA,4,0
311,257.170013,255.57846555207,255.530939692076,NA,NA,NA,NA,4,0
312,260.019989,256.462729095552,257.032898171212,NA,NA,NA,NA,4,0
313,256.480011,260.459992495629,259.876420621952,NA,NA,NA,NA,4,0
314,255.179993,256.5449812514,256.945611501735,NA,NA,NA,NA,4,0
315,261.01001,255.174973520456,255.079407467218,NA,NA,NA,NA,4,0
316,258.970001,259.933758781113,260.322201073613,NA,NA,NA,NA,4,0
317,257.720001,260.095957825148,259.354598202476,NA,NA,NA,NA,4,0
318,255.949997,257.137173260005,257.711170331691,NA,NA,NA,NA,4,0
319,256.5,255.93135784553,255.889354783268,NA,NA,NA,NA,4,0
320,254.759995,256.011068486101,256.164262361421,NA,NA,NA,NA,4,0
321,255.669998,254.983416200123,254.706343369753,NA,NA,NA,NA,4,0
322,253.289993,255.099580369333,255.292124822188,NA,NA,NA,NA,4,0
323,256.829987,253.445800236998,253.293976469814,NA,NA,NA,NA,4,0
324,255.520004,256.108876137224,256.200496785834,NA,NA,NA,NA,4,0
325,251.809998,255.779710671717,255.598246955254,NA,NA,NA,NA,4,0
326,253.940002,251.790977445435,251.890631123713,NA,NA,NA,NA,4,0
327,254.330002,253.088681311496,253.321796873401,NA,NA,NA,NA,4,0
328,255.130005,254.39947982809,254.128484357554,NA,NA,NA,NA,4,0
329,257.029999,254.995813606507,254.900743760631,NA,NA,NA,NA,4,0
330,258.459991,256.674502296469,256.756047133436,NA,NA,NA,NA,4,0
331,253.649994,258.417270995062,258.323667939116,NA,NA,NA,NA,4,0
332,250.970001,253.903476319472,254.018211208052,NA,NA,NA,NA,4,0
333,256.119995,250.493412990992,250.751606589976,NA,NA,NA,NA,4,0
334,261.519989,255.225795081655,255.237026318913,NA,NA,NA,NA,4,0
335,260.089996,261.684501512316,261.118035838134,NA,NA,NA,NA,4,0
336,265.679993,260.516153505503,260.474853553538,NA,NA,NA,NA,4,0
337,269.029999,264.92436475258,265.193101210569,NA,NA,NA,NA,4,0
338,268.140015,269.09090971548,269.068263774547,NA,NA,NA,NA,4,0
339,272.480011,268.689896033264,268.516819322305,NA,NA,NA,NA,4,0
340,268.940002,271.732002943316,272.17518503309,NA,NA,NA,NA,4,0
341,267.890015,269.62652158639,269.480508447988,NA,NA,NA,NA,4,0
342,272.230011,267.497971278474,267.787933737995,NA,NA,NA,NA,4,0
343,260.040009,271.620199291836,271.666793393189,NA,NA,NA,NA,4,0
344,249.110001,261.237758964372,261.089957968062,NA,NA,NA,NA,4,0
345,258.700012,248.432454063229,249.052844239945,NA,NA,NA,NA,4,0
346,257.100006,256.431530045614,256.646016009416,NA,NA,NA,NA,4,0
347,246.350006,258.264669440218,257.098379805837,NA,NA,NA,NA,4,0
348,249.300003,246.683091343835,246.82165597501,NA,NA,NA,NA,4,0
349,253.160004,247.258482414166,247.994954671204,NA,NA,NA,NA,4,0
350,255.529999,252.994848564681,252.391901830807,NA,NA,NA,NA,4,0
351,262.579987,255.738212543243,255.21002284765,NA,NA,NA,NA,4,0
352,267.679993,261.819184714597,261.98096921763,NA,NA,NA,NA,4,0
353,267.619995,267.816778183963,267.62991534975,NA,NA,NA,NA,4,0
354,264.890015,267.967601806559,268.048680375727,NA,NA,NA,NA,4,0
355,263.399994,264.844667225825,265.23196786518,NA,NA,NA,NA,4,0
356,261.429993,263.032983850772,263.327281694497,NA,NA,NA,NA,4,0
357,266.769989,261.347000169414,261.312696296327,NA,NA,NA,NA,4,0
358,271.26001,266.100951446134,265.991399326957,NA,NA,NA,NA,4,0
359,267.929993,271.293531164536,271.001184587181,NA,NA,NA,NA,4,0
360,262.929993,268.50747037423,268.433785356928,NA,NA,NA,NA,4,0
361,256.779999,262.557579272753,263.110956752236,NA,NA,NA,NA,4,0
362,258.119995,256.460093555569,256.719555795497,NA,NA,NA,NA,4,0
363,263.119995,257.27575199186,257.21259911011,NA,NA,NA,NA,4,0
364,266.929993,262.708853675801,262.296260778245,NA,NA,NA,NA,4,0
365,265.350006,267.013493055544,266.615190899762,NA,NA,NA,NA,4,0
366,266.339996,265.452209293292,265.587765374194,NA,NA,NA,NA,4,0
367,270.769989,265.838458994177,266.09287919282,NA,NA,NA,NA,4,0
368,273.380005,270.281427328515,270.311073599696,NA,NA,NA,NA,4,0
369,268.529999,273.634335892747,273.323461213194,NA,NA,NA,NA,4,0
370,264.429993,268.833885065804,269.054889411523,NA,NA,NA,NA,4,0
371,266.609985,264.008360352756,264.387590325924,NA,NA,NA,NA,4,0
372,267.600006,265.732122168812,265.883001109871,NA,NA,NA,NA,4,0
373,262.529999,267.752515807454,267.281082241158,NA,NA,NA,NA,4,0
374,263.190002,262.675680257524,262.733793349319,NA,NA,NA,NA,4,0
375,261.850006,262.327084538803,262.558158891632,NA,NA,NA,NA,4,0
376,252.600006,261.612367116959,261.583671335578,NA,NA,NA,NA,4,0
