"index","actual","aic_fit","bic_fit","aic","bic","r_aic","r_bic","aic_ma","bic_ma"
76,30.15,30.649905212459,30.649905212459,NA,NA,NA,NA,5,5
77,30.040001,30.4791169994642,30.4791169994642,NA,NA,NA,NA,5,5
78,30.07,30.3076377909339,30.3076377909339,NA,NA,NA,NA,5,5
79,29.99,30.3136328993481,30.3136328993481,NA,NA,NA,NA,5,5
80,30.030001,30.271513829223,30.271513829223,NA,NA,NA,NA,5,5
81,29.98,30.3124246297699,30.3124246297699,NA,NA,NA,NA,5,5
82,30.1,30.2930434973,30.2930434973,NA,NA,NA,NA,5,5
83,30.27,30.405444282585,30.405444282585,NA,NA,NA,NA,5,5
84,30.6,30.56094087933,30.56094087933,NA,NA,NA,NA,5,5
85,30.700001,30.9054097862218,30.9054097862218,NA,NA,NA,NA,5,5
86,30.74,31.0040214710807,31.0040214710807,NA,NA,NA,NA,5,5
87,30.98,31.0156757628262,31.0156757628262,NA,NA,NA,NA,5,5
88,30.83,31.2025135186417,31.2025135186417,NA,NA,NA,NA,5,5
89,30.719999,31.0498532976504,31.0498532976504,NA,NA,NA,NA,5,5
90,30.5,30.9047274214918,30.9047274214918,NA,NA,NA,NA,5,5
91,31.18,30.6834526881953,30.6834526881953,NA,NA,NA,NA,5,5
92,31.32,31.386418152504,31.386418152504,NA,NA,NA,NA,5,5
93,31.299999,31.5979545068884,31.5979545068884,NA,NA,NA,NA,5,5
94,31.450001,31.5966519787089,31.5966519787089,NA,NA,NA,NA,5,5
95,31.27,31.6505853589236,31.6505853589236,NA,NA,NA,NA,5,5
96,31.5,31.448074990309,31.448074990309,NA,NA,NA,NA,5,5
97,31.51,31.5983830976609,31.5983830976609,NA,NA,NA,NA,5,5
98,31.969999,31.6805582350818,31.6805582350818,NA,NA,NA,NA,5,5
99,32.310001,32.1916451625125,32.1916451625125,NA,NA,NA,NA,5,5
100,32.82,32.5389337361149,32.5389337361149,NA,NA,NA,NA,5,5
101,33.599998,33.0516905934484,33.0516905934484,NA,NA,NA,NA,5,5
102,33.740002,33.7686070739362,33.7686070739362,NA,NA,NA,NA,5,5
103,34.130001,33.9059033834558,33.9059033834558,NA,NA,NA,NA,5,5
104,34.09,34.187185603199,34.187185603199,NA,NA,NA,NA,5,5
105,34.040001,34.1023804658888,34.1023804658888,NA,NA,NA,NA,5,5
106,34.32,34.0127052964747,34.0127052964747,NA,NA,NA,NA,5,5
107,34.259998,34.2585384049628,34.2585384049628,NA,NA,NA,NA,5,5
108,34.18,34.2914367549627,34.2914367549627,NA,NA,NA,NA,5,5
109,34.439999,34.1996982591556,34.1996982591556,NA,NA,NA,NA,5,5
110,34.389999,34.4531202985573,34.4531202985573,NA,NA,NA,NA,5,5
111,34.290001,34.427938183564,34.427938183564,NA,NA,NA,NA,5,5
112,34.189999,34.2954315699185,34.2954315699185,NA,NA,NA,NA,5,5
113,34.200001,34.1890192841744,34.1890192841744,NA,NA,NA,NA,5,5
114,34.02,34.2180389294726,34.2180389294726,NA,NA,NA,NA,5,5
115,34.07,34.0381048903653,34.0381048903653,NA,NA,NA,NA,5,5
116,34.259998,34.112559567653,34.112559567653,NA,NA,NA,NA,5,5
117,34.099998,34.3300184063557,34.3300184063557,NA,NA,NA,NA,5,5
118,34.119999,34.1969602864308,34.1969602864308,NA,NA,NA,NA,5,5
119,34.240002,34.1760288043076,34.1760288043076,NA,NA,NA,NA,5,5
120,34.23,34.2972453973092,34.2972453973092,NA,NA,NA,NA,5,5
121,34.23,34.2978644972694,34.2978644972694,NA,NA,NA,NA,5,5
122,34.279999,34.2869792041247,34.2869792041247,NA,NA,NA,NA,5,5
123,33.880001,34.3557870177377,34.3557870177377,NA,NA,NA,NA,5,5
124,34.099998,33.9471909381318,33.9471909381318,NA,NA,NA,NA,5,5
125,33.959999,34.1227907262736,34.1227907262736,NA,NA,NA,NA,5,5
126,34.080002,34.0291919672494,34.0291919672494,NA,NA,NA,NA,5,5
127,33.990002,34.1797817693066,34.1797817693066,NA,NA,NA,NA,5,5
128,34.02,34.0843392367662,34.0843392367662,NA,NA,NA,NA,5,5
